date,brand_id,brand,image_url,city_name,sku_id,sku_name,category_id,category_name,sub_category_id,sub_category_name,est_qty_sold,est_sales_sp,est_sales_mrp,listed_ds_count,ds_count,in_stock_count,wt_osa,wt_osa_ls,mrp,sp,discount
2025-03-10,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Thrissur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Thrissur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-17,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Thrissur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-06,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Thrissur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Thrissur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-26,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Madurai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Madurai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Madurai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-04-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Madurai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,90,0.090909090909090912
2025-03-05,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Madurai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-11,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Madurai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Madurai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Madurai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Madurai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ahmedabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,14,1302,1386,31,32,31,0.96875,1,99,93,0.060606060606060608
2025-03-31,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ahmedabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,9,837,891,31,32,30,0.9375,0.967741935483871,99,93,0.060606060606060608
2025-03-10,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ahmedabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,11,1023,1089,32,32,32,1,1,99,93,0.060606060606060608
2025-03-11,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ahmedabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,7,651,693,31,32,30,0.9375,0.967741935483871,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ahmedabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,16,1488,1584,31,32,31,0.96875,1,99,93,0.060606060606060608
2025-03-27,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ahmedabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,9,837,891,31,32,31,0.96875,1,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Erode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-26,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Erode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-31,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Erode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Erode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-10,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Erode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Erode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-04-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Erode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,90,0.090909090909090912
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Erode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Erode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kurukshetra,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,2,186,198,1,1,1,1,1,99,93,0.060606060606060608
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kurukshetra,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Yamunanagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Yamunanagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-16,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Yamunanagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-11,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Yamunanagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-17,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Yamunanagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Yamunanagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Yamunanagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Nellore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Nellore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-27,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Nellore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Nellore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-26,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Durgigudi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-22,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Durgigudi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Durgigudi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Durgigudi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-04-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Durgigudi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,2,180,198,1,1,1,1,1,99,90,0.090909090909090912
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Durgigudi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-06,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Durgigudi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Durgigudi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-26,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mumbai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,65.5,6091.5,6484.5,99,99,92,0.92929292929292928,0.92929292929292928,99,93,0.060606060606060608
2025-03-22,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mumbai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,92.5,8602.5,9157.5,99,99,97,0.97979797979797978,0.97979797979797978,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kozhikode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,9,837,891,1,1,1,1,1,99,93,0.060606060606060608
2025-03-26,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kozhikode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kozhikode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-10,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kozhikode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-04-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kozhikode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,0,0,0,99,90,0.090909090909090912
2025-03-11,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kozhikode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-17,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kozhikode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ghaziabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,19,1767,1881,24,25,23,0.92,0.95833333333333337,99,93,0.060606060606060608
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Bengaluru,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,149,13857,14751,102,110,100,0.90909090909090906,0.98039215686274506,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Bengaluru,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,127,11811,12573,107,110,106,0.96363636363636362,0.99065420560747663,99,93,0.060606060606060608
2025-03-08,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Bengaluru,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,252,23436,24948,110,110,110,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mumbai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,63.5,5905.5,6286.5,99,99,94,0.9494949494949495,0.9494949494949495,99,93,0.060606060606060608
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mumbai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,34,3162,3366,98,99,75,0.75757575757575757,0.76530612244897955,99,93,0.060606060606060608
2025-03-13,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mumbai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,142,13206,14058,98,99,94,0.9494949494949495,0.95918367346938771,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mumbai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,171.5,15949.5,16978.5,99,99,95,0.95959595959595956,0.95959595959595956,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Gurgaon,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,49,4557,4851,57,62,57,0.91935483870967738,1,99,93,0.060606060606060608
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Gurgaon,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,45,4185,4455,58,62,58,0.93548387096774188,1,99,93,0.060606060606060608
2025-03-06,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Gurgaon,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,156.5,14554.5,15493.5,62,62,62,1,1,99,93,0.060606060606060608
